owner_org,รหัส Dataset ID,title,ช่วงเวลาข้อมูล time_horizon,ขอบข่ายข้อมูล domain,ชื่อประเภทข้อมูล Data_Entity,ภัยที่เกี่ยวข้อง Related Hazards,สาขา Sectors,มิติด้านเวลา Temporal Dimension,ช่วงเวลา Time Period,หน่วย Unit,ความละเอียดเชิงเวลา Temporal Resolution,geo_coverage,ความละเอียดเชิงพื้นที่ Spatial Resolution,data_format,accessible_condition,url,ข้อจำกัด Limitations / Gaps,หมายเหตุ Remarks,data_source,ประเภทแหล่งที่มา Source_Type,data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data,endorsement_status,validation_flag,limitations_statement
DPT,DPT_1_4,แผนระบบระบายน้ำลุ่มน้ำ (River-basin drainage planning data),Adaptation Planning,Response,RESPONSE,Flood (อุทกภัย),Water (น้ำ); Human Settlement (ตั้งถิ่นฐาน),Historical; Projected,-,-,Event-based,Basin,-,PDF Report; Shapefile,Restricted,-,ขาดข้อมูล terrain และโครงข่ายระบายน้ำที่ละเอียดพอสำหรับ flood model,-,ข้อมูลจากการสัมภาษณ์,Interview,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,ขาดข้อมูล terrain และโครงข่ายระบายน้ำที่ละเอียดพอสำหรับ flood model
DPT,DPT_1_5,แผนที่ความเสี่ยงและแนวทางผังเมืองยืดหยุ่นจากโครงการ Urban-Act (Risk maps & resilient urban planning from Urban-Act project),Forward-looking,Risk and Impact Assessment (DOM_023),RISK_METRIC,Flood (อุทกภัย); Heat (คลื่นความร้อน),Human Settlement (ตั้งถิ่นฐาน),Projected,-,-,Annual,Sub-national,ระดับเมือง (เชียงใหม่ ภูเก็ต),Shapefile; PDF Report,Restricted,-,นำร่องเฉพาะบางพื้นที่ ยังไม่ครอบคลุมทั่วประเทศ,ความร่วมมือกับ GIZ และมหาวิทยาลัย,ข้อมูลจากการสัมภาษณ์,Interview,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,นำร่องเฉพาะบางพื้นที่ ยังไม่ครอบคลุมทั่วประเทศ
DPT,DPT_2_1,พื้นที่เมือง,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโยธาธิการและผังเมือง / กรมพัฒนาที่ดิน (ขอบเขตพื้นที่เมือง/การใช้ที่ดิน); สภาพัฒน์ฯ (ข้อมูลประชากร/เมือง),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DPT,DPT_2_2,โครงสร้างพื้นฐานการระบายน้ำ,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Flood (อุทกภัย),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโยธาธิการและผังเมือง / กรุงเทพมหานคร (โครงสร้างการระบายน้ำ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DPT,DPT_2_3,สัดส่วนของระบบป้องกันน้ำท่วมของพื้นที่เมือง,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Flood (อุทกภัย),Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโยธาธิการและผังเมือง (ระบบป้องกันน้ำท่วมเขตเมือง),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
DPT,DPT_2_4,สัดส่วนของจำนวนของระบบป้องกันน้ำท่วมของพื้นที่เมือง (เทศบาล) ในพื้นที่ต่อจำนวนพื้นที่เมืองทั้งหมด,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Flood (อุทกภัย),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมโยธาธิการและผังเมือง (ระบบป้องกันน้ำท่วมเขตเมือง/เทศบาล),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,DPT,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_1_1,ข้อมูลปริมาณน้ำฝนจากสถานีตรวจวัดของ กทม. (Rainfall measurements from BMA stations),IMPACT (Backward-looking),Risk and Impact Assessment (DOM_021),METEOROLOGICAL_OBSERVATION,Flood (อุทกภัย); Storm (พายุ),Water (น้ำ); Human Settlement (ตั้งถิ่นฐาน),Historical,-,mm,Real-time,Point,สถานีตรวจวัดของ กทม.,API / Web Service; CSV,Open,https://weather.bangkok.go.th,-,ใช้ตัดสินใจปฏิบัติการระบายน้ำ,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_1_2,ข้อมูลภาพเรดาร์ตรวจฝน (Rainfall radar data),Forward-looking,Risk and Impact Assessment (DOM_021),METEOROLOGICAL_OBSERVATION,Flood (อุทกภัย); Storm (พายุ),Water (น้ำ),Forecast,-,mm/hr,Sub-daily,Sub-national,-,Image; API / Web Service,Open,https://weather.bangkok.go.th,พยากรณ์สั้น 1-3 ชม. ยังไม่แม่นยำสำหรับ rain bomb เฉพาะจุด,-,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,พยากรณ์สั้น 1-3 ชม. ยังไม่แม่นยำสำหรับ rain bomb เฉพาะจุด
BMA,BMA_2_1,ข้อมูลระดับน้ำในคลอง (Canal water levels),IMPACT (Backward-looking),Risk and Impact Assessment (DOM_021),HAZARDOUS_EVENT,Flood (อุทกภัย),Water (น้ำ),Historical,-,m,Real-time,Point,คลอง/ประตูระบายน้ำ,API / Web Service,Open,https://data.bangkok.go.th/th/,-,-,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_2_2,ข้อมูลตรวจวัดน้ำท่วมถนน (Road-flood monitoring data),IMPACT (Backward-looking),Risk and Impact Assessment (DOM_024),DISASTER_RECORD,Flood (อุทกภัย),Human Settlement (ตั้งถิ่นฐาน),Historical,-,-,Real-time,Point,จุดตรวจวัด,API / Web Service,Open,https://data.bangkok.go.th/th/,-,-,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_2_3,ฐานข้อมูลทรัพย์สินระบบระบายน้ำ ท่อ คลอง อุโมงค์ สถานีสูบน้ำ ประตูระบายน้ำ (Drainage system asset inventory),Spatial Unit,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Flood (อุทกภัย),Human Settlement (ตั้งถิ่นฐาน); Water (น้ำ),Historical,-,km; จำนวนแห่ง,Annual,Sub-national,ทั่วพื้นที่ กทม.,Shapefile; Database,Restricted,https://data.bangkok.go.th/th/,-,"ท่อระบายน้ำ ~6,800 km; คลอง ~2,700 km; อุโมงค์ระบายน้ำ 4 แห่ง",ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_2_4,ข้อมูลห้องและจุดคลายร้อนของ กทม. (Cooling rooms / cooling points),Adaptation Planning,Response,RESPONSE,Heat (คลื่นความร้อน),Public Health (สาธารณสุข); Human Settlement (ตั้งถิ่นฐาน),Historical,2569 (2026),จำนวนแห่ง,Annual,Sub-national,ทั่วพื้นที่ กทม.,Database; PDF Report,Open,https://data.bangkok.go.th/th/,-,255 ห้องคลายร้อน; ตามแผนจัดการความร้อน 2569,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
BMA,BMA_3_1,ข้อมูลคุณภาพอากาศและดัชนีความร้อนของ กทม. (Air quality monitoring & Heat Index),IMPACT (Backward-looking),Risk and Impact Assessment (DOM_021),ENVIRONMENT,Heat (คลื่นความร้อน); Air Quality / Haze (คุณภาพอากาศ / หมอกควัน),Public Health (สาธารณสุข); Human Settlement (ตั้งถิ่นฐาน),Historical,-,°C; Heat Index; AQI,Real-time,Point,สถานีตรวจวัด,API / Web Service,Open,https://airbkk.com,ขาดข้อมูล urban heat island ระดับถนน/ย่าน,-,ข้อมูลจากการสัมภาษณ์,Interview,,BMA,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,ขาดข้อมูล urban heat island ระดับถนน/ย่าน
UDDC,UDDC_1_1,แบบจำลองน้ำท่วมรายละเอียดสูงด้วย DEM 1 เมตร (High-resolution flood inundation model with 1m DEM),Forward-looking,Risk and Impact Assessment (DOM_021),HAZARD_MAP,Flood (อุทกภัย),Human Settlement (ตั้งถิ่นฐาน); Water (น้ำ),Projected,Unknown,m (depth),Annual,Sub-national,1 m (Grid),GeoTIFF / Raster; Shapefile,Restricted,-,เฉพาะพื้นที่นำร่อง เชียงราย และสุราษฎร์ธานี,"โครงการ URBAN (IKI-Germany 2024-2028) ร่วมกับ ADPC, TMD, DDPM | SSP3; SSP5",ข้อมูลจากการสัมภาษณ์,Interview,,UDDC,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เฉพาะพื้นที่นำร่อง เชียงราย และสุราษฎร์ธานี
UDDC,UDDC_1_2,ข้อมูลภูมิประเทศจากภาพถ่ายโดรน DSM/DTM ความละเอียด 20 ซม. (20cm drone-captured DSM/DTM),Spatial Unit,Physical Climate (DOM_010),TOPOGRAPHY,Flood (อุทกภัย),Natural Resources (ทรัพยากรธรรมชาติ); Human Settlement (ตั้งถิ่นฐาน),Historical,Unknown,m,Event-based,Point,0.2 m (Grid),GeoTIFF / Raster,Restricted,-,เก็บเฉพาะพื้นที่ออกแบบ NbS รายโครงการ,-,ข้อมูลจากการสัมภาษณ์,Interview,,UDDC,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,เก็บเฉพาะพื้นที่ออกแบบ NbS รายโครงการ
